,index,review_EN,sentiment,reviewer
3084,7183," No organization. You stand in the warehouse and wait for someone to drive up to you and tell you which ramp to stand on. So you can stand for 2 or more hours!

",,
3085,7184," Always waiting, always something
1 vd worst locations to load in the Netherlands
A good example of how not to do it

",,
3086,7185," Terrible, waiting for no reason, they have on the hook. Not recommended.

",,
3087,7186," The work is very bad. Nobody knows what he's doing. In this logistics.

",,
3088,7187," Long ship

",,
3089,7188," Always wait and at least an hour and a half further before you drive off again!

",,
3090,7189," Quickly, cleanly and carefully when loading ... okay ...

",,
3091,7190," Sometimes it is not too bad, often there is a messy atmosphere

",,
3092,7191," With me it went very smoothly thanks to the PIN code

",,
3093,7192," You can grab a coffee and go to the toilet,

",,
3094,7193," Long waiting times. But friendly staff!

",,
3095,7194," Without the words...

",,
3096,7195," Very bad attention, very bad communication, I will not return again

",,
3097,7196," Headlessness, ignorance, 5 pall goods were released in 7 hours

",,
3098,7197," Despite the small perturbations when receiving documents, everything is ok.

",,
3099,7198," ONE GREAT TRAGEDIA OVER 6 HOURS LOADED ONE PALETTE !! !! !! . DNO. CHANGE IT. Patola of transport

",,
3100,7199," Regularly wait a long time, otherwise OK

",,
3101,7200," Good company, you will be well served

",,
3102,7201," Can take a long time sometimes

",,
3103,7202," Such delusional firms rarely come across. I do not advise.

",,
3104,7203," Slow loading, staff rude ...

",,
3105,7204," No parking ... much to be expected

",,
3106,7205," Well simpa the 7D platform

",,
3107,7206," bit unclear

",,
3108,7207," Very driver unfriendly company.

",,
3109,7208," Smooth and friendly help with loading, loading docks available.

",,
3110,7209," Fast unloading

",,
3111,7210," A very long wait for the download

",,
3112,7211," There is no honor to be gained.

",,
3113,7212," Well gentlemen, nowhere is it perfect.

",,
3114,7213," Deliver excellent service to our experience.

",,
3115,7214," Awful service and download!

",,
3116,7215," A shitty company

",,
3117,7216," Was helped quickly

",,
3118,7217," It takes a long time to load

",,
3119,7218," Worst company.

",,
3120,7219," My son works

",,
3121,7220," One big tragedy

",,
3122,7221," Approx

",,
3123,7222," Can take a long time here

",,
3124,7223," Being worked hard !!!

",,
3125,7224," Pmdarvistic office

",,
3126,7225," Goods picked up

",,
3127,7226," It remains fun

",,
3128,7227," Everything is fast.

",,
3129,7229," TRAGEDY

",,
3130,7230," Cool workers

",,
3131,7231," Fast charge

",,
3132,7232," Best walked

",,
3133,7233," I work there

",,
3134,7234," Tragedy

",,
3135,7235," Goes

",,
3136,7236," A logistics center

",,
3137,7237," Slow

",,
3138,7238," Complicated company

",,
3139,7239," nagging stockings

",,
3140,7240," Impersonal

",,
3141,7278," These are Roga and Kapyta. You wait for an hour, two. They load it at random .. then wait another hour for documents ... THIS IS THE BOTTOM.

",,
3142,7312," Normal firm. Everything is clear. Loaded quickly. The staff is very good. Very beautiful girls. Special thanks to the loader from Poland. Ramp63.

",,
3143,7371," What a shit company. Don't keep appointments. Waiting for them for hours, don't answer the phone. A lot of noise in the car. And I am also offered a price that we had not agreed upon. SCAMMERS!!!! It is better to take a taxi is much cheaper!

",,
3144,7372,"In the order from Kennis the weight of the goods was indicated as 400 kg, at the place of loading the driver received information that the weight of the cargo was about 2 tons. The actual weight of the cargo turned out to be more than 5 tons. We received a fine from the police, paid for the warehouse services, made an additional fright from the warehouse to the delivery place.
In total, our expenses amounted more than 900 euros.
Kennis refuse to pay us, they say that the driver should have realized himself that the car is overloaded ..
We are asking TimoCom for help in resolving this issue.
I do not recommend cooperating with them!",,
3145,7373,Huge company and so surprised they got to me so quickly. Top place,,
3146,7374,Nice people!),,
3147,7375,Excellent service,,
3148,7376," Have to load here regularly, is always helped quickly..

",,
3149,7377," Very good company and very friendly and helpful staff. I recommend 100%

",,
3150,7378," Very nice people in the office and in the warehouse. Express unloading, no complications 👍

",,
3151,7379," Very good and reliable company.
They are very accurate and very caring with things.
And they have very competitive prices.
A must for everyone.

",,
3152,7380," Fast loading, nice people, toilet in the company, no parking for the night

",,
3153,7381," I was very satisfied, everyone did their job well. 👍

",,
3154,7382," Always perfect, punctual, friendly drivers .... including the sales department.
VALLONCHENE sommery

",,
3155,7383," Loaded quickly.

",,
3156,7384," Fast loading, very nice staff

",,
3157,7385," Unloaded quickly. Very nice people.

",,
3158,7386," Nice company. Well helped by friendly staff when needed.

",,
3159,7387," Day too early and yet loaded with a cup of toppie 👌👌

",,
3160,7388," You will be offered enough work. And you sometimes see the coolest things passing by.

",,
3161,7389," Is a good employer. Unfortunately I am no longer there. Groetjes, Jochem

",,
3162,7390," Fast registration, fast loading. There is a toilet.

",,
3163,7391," They have good knowledge of transport

",,
3164,7392," Hospitable people, fast processing

",,
3165,7393," Work fast. They do everything themselves.

",,
3166,7394," In a word, lightning👍

",,
3167,7395," The company works from 8 am.

",,
3168,7396," Well arranged, therefore

",,
3169,7397," Fast service 😎

",,
3170,7398," Everything is fast

",,
3171,7399," Good business

",,
3172,7401," Friendly people

",,
3173,7457,very good company. fast loadings,,
3174,7458,Very good spedition,,
3175,7459,Good,,
3176,7460," Always nice and efficient, quickly helped, friendly staff

",,
3177,7461," We have the most pleasant memories of this place. Coffee for free. Unloaded quickly

",,
3178,7462," Nice customer to come 🤙

",,
3179,7463," Very efficient loading. Everything was in line with the order, it was ready on time. Friendly and English-speaking staff. Convenient access. On the minus side, no toilet and no pause at the company.

",,
3180,7464," Very cheerfully received by the warehouse staff. Very quickly gone. Super company. 👌🏻👌🏻

",,
3181,7465," Easy driveway under the ramps. Tranquil loading. Room for waiting drivers from the toilet. You have to stop to register on the street before entering

",,
3182,7466," Easy access fast charging

",,
3183,7467," Very kind and polite staff. Fast loading.

",,
3184,7468," Arrange all customs matters and ensure that the sea containers are unloaded quickly and efficiently with us!

",,
3185,7469," Customs clearing address fast

",,
3186,7470," Very good service.

",,
3187,7471," Fast settlement 👍

",,
3188,7472," Smooth loading of goods & friendly staff!

",,
3189,7473," Loaded quickly! They get it !!

",,
3190,7474," Fast charge very well

",,
